pid,slr_cpc,wnd_cpc,slr_wn,tx_cpct,revenue,cost,profit,lon,lat,t_state,t_county,p_name,p_year
1202,172.8845578,201.6,0.85756229,201.6,57746574.35,30607991.26,27138583.09,-120.112497322767,45.5398047456477,OR,Gilliam County,Montague,2019
1203,142.2781751,126,1.129191866,126,29942263.77,21341509.52,8600754.254,-92.4260579085806,41.6317842488792,IA,Poweshiek County,North English II,2019
1204,317.2854921,386,0.82198314,386,101325280.5,58146975.47,43178305.05,-94.3799817930138,41.2227487790122,IA,Adair County,Orient 2019,2019
1205,269.7895112,250,1.079158045,250,66300499.48,42381834.37,23918665.11,-94.5595451562944,43.2164674546333,IA,Palo Alto County,Palo Alto,2019
1206,62.98318607,47.88,1.315438306,47.88,16991633.02,8629748.478,8361884.544,-83.5529980840034,43.5038278724621,MI,Tuscola County,Pegasus,2019
1207,217.5743898,297.5,0.731342487,297.5,67323747.86,43191007.95,24132739.91,-101.71333577241,31.0135452595015,TX,Crockett County,Ranchero,2019
1208,88.57841161,122.12,0.725339106,122.12,29058187.85,17692606.77,11365581.07,-97.3218190025823,42.2688794444323,NE,Wayne County,Sholes,2019
1209,139.6585378,131.1,1.065282516,131.1,33447752.36,21832578.95,11615173.41,-118.292102134938,35.0592498114844,CA,Kern County,Voyager Wind,2019
1210,80.88211779,62.56,1.292872727,62.56,21058252.15,11194147,9864105.143,-89.2726220278137,39.9652344908753,IL,Logan County,Whitney Hill,2019
1211,111.4967749,96.6,1.15421092,96.6,21127054.93,16514641.36,4612413.576,-95.1880888328375,34.5907365587539,OK,Pushmataha County,Wildhorse Mountain Wind Facility,2019
1212,5.791605706,4.5,1.28702349,4.5,1078222.361,802524.8968,275697.4645,-83.6370089889675,41.0911256678376,OH,Hancock County,Zephyr Wind Project 2.0,2019
1213,123.7461823,159.39,0.776373564,159.39,34669785.89,23571648.03,11098137.86,-97.3319963990031,27.9455253859519,TX,San Patricio County,Midway,2019
1214,38.68332037,32,1.208853762,32,8018527.005,5589134.915,2429392.089,-94.3696100993854,41.4683022824959,IA,Adair County,Arbor Hill 2019,2020
1215,180.027213,150,1.20018142,150,47258125.74,26160396.4,21097729.34,-90.7573683352668,40.6167643392785,IL,McDonough County,Cardinal Point,2020
1216,170.9811985,188.6,0.906581116,188.6,39022336.38,29879088.38,9143248,-93.9810439226804,43.4134081122101,IA,Kossuth County,Golden Plains,2020
1217,177.0143069,144.9,1.221630827,144.9,45219139.97,25357111.99,19862027.98,-88.7020740203034,41.1270706090685,IL,LaSalle County,Otter Creek,2020
1218,107.5361797,148.05,0.72635042,148.05,32984419.01,21438154.23,11546264.78,-95.9060711512285,28.8680452764464,TX,Matagorda County,Peyton Creek,2020
1219,208.0292404,170,1.223701414,170,58419460.37,29877848.95,28541611.43,-84.4668570804448,43.279502855501804,MI,Gratiot County,Polaris,2020
1220,238.9269898,216.6,1.103079362,216.6,52189876.09,36294451.45,15895424.64,-98.0648093282415,43.1113524926124,SD,Hutchinson County,Prevailing Wind,2020
1221,421.9587503,338.4,1.246923021,338.4,85060073.36,60614384.48,24445688.88,-101.571395342611,33.3131316477472,TX,Lynn County,Sage Draw,2020
1222,163.7306938,130.2,1.25753221,130.2,45350843.3,23085984.48,22264858.82,-84.6705136370206,41.0858449119016,OH,Paulding County,Timber Road IV,2020
1223,159.8763883,204.12,0.783247052,204.12,63869415.43,30214067.42,33655348.02,-93.4415291719516,42.7808018589184,IA,Franklin County,Whispering Willow North,2020
1224,72.57114493,56.4,1.286722428,56.4,16136985.65,10097239.91,6039745.741,-80.620311584811,38.101889876933,WV,Greenbrier County,Beech Ridge II,2020
1225,232.4643027,198,1.174062135,198,52294091.3,34170681.4,18123409.9,-96.3785607173921,44.5309813004642,MN,Lincoln County,Blazing Star 1,2020
1226,121.8189942,304.56,0.399983564,304.56,51668930.09,37523894.96,14145035.13,-103.01293001227,39.0900855693293,CO,Kit Carson County,Bronco Plains,2020
1227,200.7708721,195.84,1.0251780639999999,195.84,45324297.65,31752035.56,13572262.1,-100.910782384003,39.3320353902748,KS,Thomas County,East Fork,2020
1228,123.0964502,180.48,0.682050367,180.48,39711497.3,25596447.84,14115049.46,-99.4222519389126,31.240253280868,TX,McCulloch County,Heart of Texas,2020
1229,34.73428377,46,0.755093126,46,9424806.24,6742865.522,2681940.717,-101.935592858519,31.1128274939285,TX,Crockett County,High Lonesome Expansion,2020
1230,66.2739912,146.64,0.451950295,146.64,30887294.09,18785633.61,12101660.48,-102.941261448268,32.4005485565654,TX,Andrews County,Jumbo Hill,2020
1231,274.0344948,426,0.643273462,426,81156221.72,59548545.33,21607676.39,-100.557825945517,32.5927694829851,TX,Fisher County,Mesquite Star,2020
1232,291.6557937,231.24,1.261268785,231.24,52079548.07,41092944.4,10986603.67,-97.235473045902,42.1467314749588,NE,Wayne County,Plum Creek,2020
1233,248.8997054,211.365,1.177582407,211.365,49232952.77,36365296.3,12867656.47,-96.0049256295119,38.4906970349401,KS,Lyon County,Reading Wind Facility,2020
1234,5.074387506,5,1.014877501,5,1353552.126,810300.712,543251.4138,-96.2700697370769,43.636184760089,MN,Rock County,Rock County Wind Fuel Project,2020
1235,221.8864785,188.6,1.176492463,188.6,47146750.49,32680375.8,14466374.69,-105.105012128142,41.0606635950078,WY,Laramie County,Roundhouse,2020
1236,95.03636575,81.78,1.162097894,81.78,22190107.32,14148590.09,8041517.231,-110.63464993505,47.3062425230123,MT,Judith Basin County,South Peak,2020
1237,200.3479378,244.2,0.820425626,244.2,57930658.9,36874841.06,21055817.84,-94.9133456316765,40.4771002529636,MO,Nodaway County,Tenaska Clear Creek Energy Center,2020
1238,200.2446139,538.62,0.371773447,538.62,102677681,66148039.16,36529641.84,-100.649569947036,31.810430732894,TX,Coke County,Aviator Wind,2020
1239,102.2225926,162.15,0.630419936,162.15,36597719.08,22431643.65,14166075.43,-101.668330005552,31.7587897171138,TX,Glasscock County,Bearkat II,2020
1240,188.8694782,146.64,1.287980621,146.64,44950418.4,26260736.94,18689681.46,-85.1024949916316,40.3382448865496,IN,Jay County,Bitter Ridge,2020
1241,44.84151469,36.8,1.218519421,36.8,10376908.24,6410022.722,3966885.523,-93.4561660015979,43.0619160193157,IA,Cerro Gordo County,Cerro Gordo Repower,2020
1242,494.2683447,501.6,0.985383462,501.6,128736507.1,80500356.99,48236150.13,-102.258561529162,39.0118548612873,CO,Cheyenne County,Cheyenne Ridge,2020
1243,263.3828519,206.4,1.276079709,206.4,70165414.53,36784532.77,33380881.76,-88.0105082989522,39.8550898844095,IL,Douglas County,Broadlands,2020
1244,143.1953725,102.5,1.397028025,102.5,35566423.09,19006071.57,16560351.51,-83.5441089220669,43.4946017377053,MI,Tuscola County,Pegasus II,2020
1245,174.1537396,133.56,1.303936355,133.56,38555146.29,24228795.61,14326350.68,-95.2202390548977,42.3309646458384,IA,Sac County,Richland,2020
1246,53.66246394,106.4,0.504346466,106.4,24172844.5,14220404.15,9952440.355,-103.24120122891,44.8718890952077,SD,Butte County,Willow Creek Wind Energy,2020
1247,252.220877,270.72,0.931666951,270.72,64263449.89,43308071.69,20955378.2,-100.551451137436,32.9854880430671,TX,Kent County,Amadeus,2020
1248,337.3374409,265.08,1.272587298,265.08,78646901.79,47455866.21,31191035.58,-88.7382580043077,40.6540031587467,IL,McLean County,Blooming Grove,2020
1249,38.57401707,138,0.279521863,138,27174188.86,15945608.54,11228580.32,-99.330025465849,36.5484582294138,OK,Woodward County,Boiling Springs,2020
1250,0,203.04,0,175.6661464,32568310.67,19971885.86,12596424.81,-105.4424773388,43.0709747166802,WY,Converse County,Cedar Springs I,2020
1251,129.420865,205.86,0.628683887,205.86,44466341.82,28491840.73,15974501.08,-105.358358923944,42.9544265914717,WY,Converse County,Cedar Springs II,2020
1252,144.226833,135.36,1.065505563,135.36,34731523.41,22324153.9,12407369.51,-105.548724633931,43.0913822934022,WY,Converse County,Cedar Springs III,2020
1253,191.908446,148,1.296678689,148,41821841.04,26885576.59,14936264.45,-99.9913785638545,37.4173012514222,KS,Clark County,Cimarron Bend III,2020
1254,141.3476852,115.62,1.222519332,115.62,28186025.61,20472037,7713988.614,-94.8366234322774,40.657490723365,IA,Taylor County,Contrail,2020
1255,17.41233359,59.22,0.294027923,59.22,11868604.15,6951788.079,4916816.07,-104.993703941162,41.1112311603814,WY,Laramie County,Corriedale Wind Energy Project,2020
1256,61.368099,67.62,0.907543611,67.62,15589063.04,10561384.48,5027678.561,-100.866116902286,32.8471748913657,TX,Scurry County,Coyote,2020
1257,144.5053604,220,0.656842547,220,39675651.11,31219001.72,8456649.392,-97.4341976952901,28.1953921514061,TX,Refugio County,Cranell,2020
1258,223.2632629,202.4,1.103079362,202.4,48769009.23,33903690.9,14865318.33,-96.9067903544785,44.9151976139619,SD,Codington County,Crowned Ridge II,2020
1259,251.3893216,301.74,0.833132238,301.74,70801038.55,45527902.89,25273135.66,-96.7868446297025,34.4827142192122,OK,Pontotoc County,Diamond Spring,2020
1260,175.2593429,197.8,0.886043189,197.8,48969025.4,30567778.1,18401247.31,-92.1786868248948,41.6848192899601,IA,Iowa County,Diamond Trail,2020
1261,116.4071868,87.42,1.331585298,87.42,24643299.09,15954182.09,8689116.998,-92.1856159928547,41.690571188433,IA,Iowa County,Diamond Trail Expansion,2020
1262,18.83410603,249.4,0.075517667,224.4705303,37911916.24,25596870.38,12315045.87,-106.322165684107,41.9558894997865,WY,Carbon County,Ekola Flats,2020
1263,133.6028768,134,0.997036394,134,34364186.53,21776789.64,12587396.89,-99.7377270590606,33.7328650889447,TX,Knox County,El Campo,2020
1264,88.78104366,69,1.286681792,69,21010267.82,12382209.15,8628058.673,-86.6522058540564,45.6965067340575,MI,Delta County,Fairbanks Wind Park,2020
1265,172.42458,141.12,1.221829507,141.12,46574328.9,24637739.84,21936589.06,-84.7842403589782,43.1888599961711,MI,Gratiot County,Gratiot Farms,2020
1266,472.1394153,385,1.226336144,385,117646043.6,69016461.36,48629582.29,-92.4554208190521,40.3771118686852,MO,Schuyler County,High Prairie,2020
1267,527.0501037,423,1.245981333,423,149553422.5,74935715.02,74617707.5,-87.4440123718113,40.4092430001863,IN,Warren County,Jordan Creek,2020
1268,182.1950064,157.92,1.153717112,157.92,40697153.53,27364981.03,13332172.5,-94.0988636985029,43.0064699006427,IA,Kossuth County,Kossuth,2020
1269,72.35673423,73.6,0.983107802,73.6,20044134.34,11754732.83,8289401.51,-89.6025763773097,41.2094384901606,IL,Bureau County,Lone Tree,2020
1270,641.412131,533.4,1.202497433,533.4,131071899.7,94637481.68,36434418.03,-99.8547810044828,31.2645144908439,TX,Concho County,Maverick Creek,2020
1271,182.95675,150,1.219711667,150,35859007.39,26134913.36,9724094.03,-99.0434438559671,46.1137255125571,ND,McIntosh County,Merricourt,2020
1272,113.1339094,134,0.844282906,134,35169841.25,20413311.79,14756529.45,-97.2059803739592,40.5040366925857,NE,Saline County,Milligan 1,2020
1273,129.4554206,142.6,0.907822024,142.6,32077169.1,22178655.34,9898513.76,-104.02158824908,40.9645636290805,CO,Weld County,Mountain Breeze,2020
1274,264.3038244,266.4,0.992131473,266.4,65305518.63,42959410.11,22346108.52,-95.8514828987311,43.7973828046562,MN,Nobles County,Nobles 2 Power Partners,2020
1275,142.2930407,151.8,0.93737181,151.8,34784022.13,23886624.51,10897397.61,-94.4781999762727,37.4123938298601,MO,Barton County,North Fork Ridge,2020
1276,75.31779129,126.91,0.593474047,126.91,31345115.43,17199583.65,14145531.78,-102.854007367167,48.8006515046964,ND,Burke County,Northern Divide (Burke),2020
1277,95.11804862,72,1.321084009,72,23904716.87,13145441.82,10759275.05,-118.291745099482,35.0626822511217,CA,Kern County,Oasis Repowering,2020
1278,207.8710823,270,0.769892897,270,61054519.38,40244901.61,20809617.77,-103.759207379439,33.0112185450642,NM,Lea County,Oso Grande,2020
1279,104.6678409,90,1.16297601,90,21581244.11,15784923.79,5796320.321,-94.5094486598844,43.1565590503057,IA,Palo Alto County,Palo Alto II,2020
1280,237.0151333,252,0.940536243,252,55963184.46,39793368.88,16169815.58,-100.700697833619,36.5753167079615,OK,Beaver County,Ponderosa,2020
1281,364.399782,300,1.21466594,300,68140400.88,52832674.56,15307726.33,-96.8032887664342,31.583713547128,TX,Limestone County,Prairie Hill,2020
1282,120.7920121,153.9,0.784873373,153.9,42852085.54,22710715.42,20141370.12,-118.425226213733,46.8985507941286,WA,Adams County,Rattlesnake Flat,2020
1283,132.7223581,105,1.264022458,105,32170515.55,18639659.13,13530856.43,-86.9553838493456,40.7829517700903,IN,White County,Rosewater,2020
1284,640.4349557,525.8,1.218020075,525.8,142805054.9,93624545.71,49180509.23,-103.201483246537,33.9246990838836,NM,Roosevelt County,Sagamore Wind,2020
1285,244.8803882,256.62,0.954252935,256.62,64121110.02,40731010.98,23390099.04,-98.1875017330941,36.5130183981617,OK,Major County,Skeleton Creek,2020
1286,140.1148876,136.8,1.024231635,136.8,42820493.19,22359158.02,20461335.18,-122.583291854573,46.7147885470045,WA,Lewis County,Skookumchuck,2020
1287,313.0032416,326.4,0.95895601,326.4,73680557.06,51608339.85,22072217.21,-96.0103659280337,39.6599340402493,KS,Nemaha County,Soldier Creek Wind Energy Center,2020
1288,139.8131659,154.8,0.903185826,154.8,40817750.58,24194824.95,16622925.63,-94.4552729092632,41.0977870434719,IA,Union County,Southern Hills,2020
1289,158.8103882,129.6,1.225388798,129.6,33804807.57,22810073.09,10994734.48,-94.3888815202335,41.1537815745801,IA,Union County,Southern Hills Expansion,2020
1290,145.029134,114,1.272185386,114,35743748.25,20284095.59,15459652.67,-89.5319031094158,40.1469799271623,IL,Logan County,Sugar Creek,2020
1291,174.688501,223.04,0.78321602,223.04,69788829.51,33398756.87,36390072.64,-99.5650971428781,44.4446969558477,SD,Hyde County,Triple H 1,2020
1292,97.63711662,72.6,1.344863865,72.6,25364531.53,13322336.69,12042194.84,-68.2188944875907,44.7758837615882,ME,Hancock County,Weaver,2020
1293,220.1810172,302.4,0.728111829,302.4,86664953.32,43499190.32,43165763.01,-119.597132221036,45.532452378267,OR,Morrow County,Wheatridge Wind,2020
1294,282.1423583,244.75,1.152777766,244.75,68397578.48,41885062.34,26512516.14,-94.9626177305805,40.2506536835831,MO,Nodaway County,White Cloud,2020
1295,328.1881697,355.32,0.92364114,355.32,87910738.9,56835504.41,31075234.49,-114.418154105368,35.8300003145116,AZ,Mohave County,White Hills,2020
1296,385.2007682,340.8,1.130283944,340.8,68571803.66,57439948.11,11131855.55,-103.125779019751,48.5096316250707,ND,Williams County,Aurora Wind,2021
1297,251.7777393,200,1.258888697,200,47867914.7,35594282.88,12273631.82,-96.3296078971634,44.453494117402,MN,Lincoln County,Blazing Star 2,2021
1298,NA,NA,NA,NA,NA,NA,NA,-75.4916074981077,36.8915770000039,VA,Northampton County,Coastal Virginia Offshore Wind,2021
1299,132.1760034,139.5,0.947498232,139.5,35116994.25,22136937.9,12980056.36,-100.873637271427,32.8480526989396,TX,Scurry County,Coyote,2021
1300,231.8988253,169.2,1.370560433,169.2,46391883.49,31330258.66,15061624.83,-84.4750593126367,41.9712418183699,MI,Hillsdale County,Crescent Wind,2021
1301,311.4145332,284.82,1.093373124,284.82,78689041.07,47448609.93,31240431.13,-96.5987465171969,44.8810717837215,SD,Deuel County,Deuel Harvest North,2021
1302,297.2111587,355.2,0.836743127,355.2,83355071.77,53477631.72,29877440.04,-97.0131026302185,36.8645368564476,OK,Kay County,Frontier II,2021
1303,74.94179256,212.8,0.352170078,212.8,49727222.07,26002421.38,23724800.69,-105.667314937025,34.6125907581797,NM,Torrance County,La Joya,2021
1304,64.30178892,56.7,1.134070351,56.7,14813664.36,9591534.596,5222129.765,-121.680930195498,37.7613002364838,CA,Alameda County,Summit Wind Repowering,2021
1305,129.529356,124.08,1.043918085,124.08,31298434.54,20353620.23,10944814.32,-98.6911746959325,36.5645686220585,OK,Woods County,Sundance Wind,2021
1306,85.96595538,156.8,0.548252266,156.8,31194065.05,20840745.34,10353319.7,-96.6939343423787,44.6222398870063,SD,Deuel County,Tatanka Ridge,2021
1307,71.00779857,61.2,1.160258147,61.2,14453321.01,10434264.59,4019056.419,-116.570118824676,33.8951254667636,CA,Riverside County,Coachella Hills,2021
1308,72.94464716,107.5,0.678554857,107.5,22768573.22,15138423.93,7630149.297,-102.830064503334,39.0646221505578,CO,Kit Carson County,Crossing Trails,2021
1309,175.8158053,139.2,1.263044578,139.2,37771905.99,24739965.78,13031940.21,-97.11929802784,45.2863042061841,SD,Roberts County,Dakota Range III,2021
1310,164.845901,152,1.084512507,152,39875782.97,25294925.88,14580857.09,-93.1048191932426,43.4738255180128,IA,Worth County,Freeborn Wind Energy,2021
1311,43.95930356,48,0.915818824,48,12274082.04,7527561.715,4746520.33,-93.183316812941,43.5723051076379,MN,Freeborn County,Freeborn Wind Energy,2021
1312,177.5960368,189,0.93966157,189,58787394.26,29644787.44,29142606.82,-85.1758701376886,40.0725041836248,IN,Randolph County,Headwaters II,2021
1313,524.1213621,383.52,1.36660764,383.52,134194450.3,70787138.78,63407311.48,-84.8212964736831,43.6992957440679,MI,Isabella County,Isabella I & II,2021
1314,178.6668507,151.8,1.176988476,151.8,37127549.59,26329845.6,10797703.99,-94.0511203531641,37.2857212127348,MO,Lawrence County,Kings Point,2021
1315,112.4692209,139.5,0.806230975,139.5,35326322.79,20928172.88,14398149.92,-97.2137432090315,40.4986629326014,NE,Saline County,Milligan 1,2021
1316,357.1955665,305.8,1.168069217,305.8,79002621.74,52733725.67,26268896.07,-95.3848365375689,37.5071203915908,KS,Neosho County,Neosho Ridge,2021
1317,248.456498,222,1.119173415,222,67127345.38,37782403.4,29344941.98,-108.698243173398,45.1596641405428,MT,Carbon County,Pryor Mountain,2021
1318,222.6874291,218.295,1.020121528,218.295,52166622.92,35650005.06,16516617.86,-99.2901158427355,27.1162860820185,TX,Zapata County,Reloj del Sol,2021
1319,330.9414007,255,1.297809414,255,89578888.54,45972663.3,43606225.24,-83.7464371931899,40.5536878695275,OH,Hardin County,Scioto Ridge,2021
1320,79.73390826,136.5,0.584131196,136.5,32285631.71,18514141.16,13771490.55,-97.3487343362602,33.5613593405716,TX,Cooke County,Wildcat Creek,2021
1321,13.67280475,44.85,0.304856293,44.85,13422150.23,5343268.069,8078882.161,-118.330461106971,35.099522298097,CA,Kern County,Wind Wall,2021
1322,106.0706802,91.57411437,1.158304188,91.57411437,26799805.08,15780276.94,11019528.15,-118.274490106487,35.0451805736407,CA,Kern County,"Mojave 16, 17 & 18 (Desertwind III PPC Tru",1989
1323,99.36117721,91.57411437,1.085035634,91.57411437,28594964.55,15370087.89,13224876.65,-118.281689623613,35.0634818497929,CA,Kern County,unknown Tehachapi Wind Resource Area 3,2005
1324,90.49710313,91.57411437,0.988238912,91.57411437,26812512.82,14793523.21,12018989.61,-118.382143485414,35.069071207706,CA,Kern County,Historic Victory Garden (Wind Stream),1982
1325,0.062757504,0.065,0.965500069,0.065,19183.42884,10393.10325,8790.325587,-118.354416,35.035809,CA,Kern County,Ridgetop,1985
1326,121.2200479,91.57411437,1.323737048,91.57411437,27170652.06,16737612.15,10433039.91,-118.312524906503,35.0760772047194,CA,Riverside County,Altech III,1985
