"pid","p_name","p_year","t_cap","t_count","t_rd","slr_cpc","wnd_cpc","slr_wn","tx_cpct","revenue","cost","profit","lon","lat","t_state","t_county","fips","county","state","env_sens_score","dac_sts","energy_brdn","foss_emplmt","coal_emplmt","outage_n","outage_dur","rci","energy_community","sid","lines","max_volt","min_volt","distance_m","distance_km"
1080,"Golden Hills North",2017,2300,19,116,52.16504905,43.7,1.193708216,43.7,12658844.86,7566109.718,5092735.137,-121.63914353444,37.7665977341917,"CA","Alameda County",6001,"Alameda County","CA",20,0,1,0.000941,0.000475,2,730,93,0,304473,2,230,230,8279.62516354653,8.27962516354653
1081,"Hog Creek",2017,2200,30,110,88.43999997,66,1.339999999,66,23208021.19,12093767.96,11114253.22,-83.7108477249265,40.7880976861008,"OH","Hardin County",39065,"Hardin County","OH",1,0,5,0.000251,0.000251,0,0,81,0,140022,3,138,138,19882.2044009655,19.8822044009655
1082,"Prairie",2017,2000,82,110,155.068143,164,0.945537457,164,40921770.04,25768212.53,15153557.51,-92.6771244936999,41.4468020137381,"IA","Mahaska County",19123,"Mahaska County","IA",1,0,3,0.000832,0.000832,0,0,90,0,168102,1,161,161,2397.15346368476,2.39715346368476
1083,"Quilt Block",2017,2000,49,110,118.9309926,98,1.213581558,98,24126183.04,17308283.68,6817899.367,-90.2507383319535,42.655358239597,"WI","Lafayette County",55065,"Lafayette County","WI",1,0,5,0.00016,0.00016,0,0,69,0,136990,1,161,161,35755.561397592,35.755561397592
1084,"Radford's Run",2017,2200,139,110,410.287933,305.8,1.341687158,305.8,96974275.1,55807522.99,41166752.11,-89.0426989030255,40.0024539980018,"IL","Macon County",17115,"Macon County","IL",1,0,3,0,0,0,0,88,0,123348,2,138,138,9453.71759763372,9.45371759763372
1085,"Red Dirt",2017,3150,95,125,279.0935417,299.25,0.932643414,299.25,70951393.37,46875851.33,24075542.04,-97.7816261948826,36.0499389652873,"OK","Kingfisher County",40073,"Kingfisher County","OK",15,0,2,0.011018,0.000909,0,0,77,0,119098,1,138,138,6437.05152323463,6.43705152323463
1086,"Red Pine",2017,2000,100,100,121.4271116,200,0.607135558,200,36544275.39,27580794.28,8963481.111,-96.1548953244182,44.4665101017809,"MN","Lincoln County",27081,"Lincoln County","MN",10,0,5,0.000505,0.000505,0,0,67,0,132492,3,115,115,26576.3272192147,26.5763272192147
1087,"Redbed Plains",2017,2100,48,114,96.45840484,100.8,0.956928619,100.8,22554335.12,15909187.5,6645147.62,-97.8726078667171,35.277757617569,"OK","Grady County",40051,"Grady County","OK",1,0,4,0.004645,0.000643,0,0,88,0,119133,2,138,138,2309.55806078131,2.30955806078131
1088,"Rock Creek",2017,2000,150,110,332.8484361,300,1.109494787,300,78850842.23,51170036.75,27680805.48,-95.2403717740635,40.4348102564592,"MO","Atchison County",29005,"Atchison County","MO",1,0,4,0.000533,0.000408,0,0,65,0,117369,3,161,161,41509.5175038915,41.5095175038915
1089,"Rock Falls",2017,2625,60,120,159.1385194,157.5,1.010403298,157.5,41349280.86,25532298.28,15816982.59,-97.4734939702957,36.9088636908306,"OK","Grant County",40053,"Grant County","OK",1,0,4,0.011018,0.000909,0,0,46,0,159805,2,138,138,13786.4072327373,13.7864072327373
1090,"Thunder Ranch",2017,2500,120,116,0,300,0,259.5539988,59012180.55,29281725.93,29730454.61,-97.3037548205521,36.5758287720908,"OK","Noble County",40103,"Noble County","OK",1,0,5,0.011018,0.000909,0,0,67,0,148972,3,138,138,3331.19969117167,3.33119969117167
1091,"Twin Buttes II",2017,2100,36,114,63.57831571,75.6,0.840983012,75.6,16455325.94,11433320.68,5022005.257,-102.529068779522,37.7744018283834,"CO","Prowers County",8099,"Prowers County","CO",10,0,5,0.000925,0.00036,0,0,75,1,205667,3,230,230,10473.4514995704,10.4734514995704
1092,"Whirlpool Corp. Marion Wind Farm",2017,1500,3,87,6.002313071,4.5,1.333847349,4.5,1595004.645,816442.4801,778562.1645,-83.1788709864338,40.5911600316321,"OH","Marion County",39101,"Marion County","OH",10,0,5,0,0,0,0,89,0,113751,3,138,138,2388.18591344934,2.38818591344934
1093,"Whirlpool Corp. Ottawa Wind Farm",2017,1500,1,87,1.749381897,1.5,1.166254598,1.5,536795.1603,256154.723,280640.4373,-84.033714,41.002811,"OH","Putnam County",39137,"Putnam County","OH",10,0,4,0.000251,0.000251,0,0,71,0,171445,1,138,138,295.252799003877,0.295252799003878
1094,"Willow Springs Wind Farm",2017,2500,100,116,278.9675218,250,1.115870087,250,54188406.24,42203354.77,11985051.47,-99.6541869704485,33.3435022835696,"TX","Haskell County",48207,"Haskell County","TX",1,0,5,0,0,0,0,63,0,310093,4,345,345,15030.2508696168,15.0302508696168
1095,"Broadview Energy KW LLC",2017,2300,62,108,115.9605921,142.6,0.813187883,142.6,30695614.1,21585766.68,9109847.416,-103.118725563393,34.7510854648143,"NM","Curry County",35009,"Curry County","NM",15,0,3,0.017882,0.001407,0,0,86,0,308154,3,115,115,33582.04611884,33.58204611884
1096,"Cross Winds Energy Park II",2018,2300,19,116,54.6763752,43.7,1.251175634,43.7,13636951.57,7718607.192,5918344.383,-83.4170957072394,43.6460538724232,"MI","Tuscola County",26157,"Tuscola County","MI",1,0,5,0.000794,0.000416,3,7874,66,0,144602,2,345,345,6951.58402737435,6.95158402737434
1097,"Flat Top",2018,2000,100,110,147.2410467,200,0.736205234,200,37867165.96,29133277.67,8733888.294,-98.5682631134564,31.6320063076488,"TX","Mills County",48333,"Mills County","TX",10,0,3,0.002854,0.000951,0,0,56,0,301343,1,138,138,22668.5673263374,22.6685673263374
1098,"Otis Wind Energy Project",2017,1500,1,82,2.106686467,1.5,1.404457645,1.5,574269.6168,279185.3456,295084.2712,-73.025764,42.225765,"MA","Berkshire County",25003,"Berkshire County","MA",10,0,5,0,0,0,0,90,0,133471,2,115,115,5728.42063424108,5.72842063424108
1099,"Prairie II",2018,2000,2,110,3.412300404,4,0.853075101,4,1017780.328,605893.6751,411886.6529,-92.7154529999297,41.4734408170914,"IA","Mahaska County",19123,"Mahaska County","IA",1,0,3,0.000832,0.000832,0,0,90,0,168101,3,161,161,4101.4397431398,4.1014397431398
1100,"Tule",2018,2300,57,107,163.2190487,131.1,1.244996558,131.1,44049422.86,23728860.91,20320561.94,-116.297647632545,32.7613000016493,"CA","San Diego County",6073,"San Diego County","CA",25,0,2,0.000683,0.00067,4,5387,94,0,307111,2,138,138,65481.2835045388,65.4812835045388
1101,"Big Timber",2018,1790,14,100,25.69141977,25.06,1.02519632,25.06,7479375.661,4141031.816,3338343.845,-109.650417424184,45.8369527551173,"MT","Sweet Grass County",30097,"Sweet Grass County","MT",10,0,6,0.000196,0.000196,0,0,70,0,202080,3,115,115,40958.2198861896,40.9582198861896
1102,"Bishop Hill III",2018,2500,53,116,168.2768056,132.5,1.270013627,132.5,41829447.69,23633747.98,18195699.71,-90.2865599830796,41.2073714455945,"IL","Henry County",17073,"Henry County","IL",1,0,4,0.000373,0.000373,0,0,79,0,158174,1,138,138,13858.2566840494,13.8582566840494
1103,"Kimball Wind Farm",2018,2500,12,116,25.91714867,30,0.863904956,30,6952788.134,4596757.287,2356030.847,-103.706527763602,41.2925745712196,"NE","Kimball County",31105,"Kimball County","NE",1,0,6,0,0,0,0,64,0,204230,2,138,115,17311.66169223,17.31166169223
1104,"Rattlesnake Wind",2018,2500,64,109,135.9217245,160,0.849510778,160,38729117.14,24480341.19,14248775.94,-99.5352420889229,31.2474833644249,"TX","McCulloch County",48307,"McCulloch County","TX",10,0,5,0.002854,0.000951,0,0,65,0,302626,3,138,138,25652.2503369237,25.6522503369237
1105,"Santa Rita",2018,2500,120,116,336.7496188,300,1.122498729,300,60544266.63,51018151.76,9526114.864,-101.347799836094,31.1926792807263,"TX","Reagan County",48383,"Reagan County","TX",10,0,3,0,0,0,0,63,0,315833,2,138,138,25266.7555142682,25.2667555142682
1106,"UL Advanced Wind Turbine Test Facility",2018,3570,1,136,4.161631856,3.57,1.165723209,3.57,785824.9719,610452.8036,175372.1683,-101.790001,34.967331,"TX","Randall County",48381,"Randall County","TX",10,0,2,0.000694,0.000573,0,0,92,0,310537,3,115,115,3476.90407349062,3.47690407349062
1107,"Arkwright Summit",2018,2200,36,110,109.5346342,79.2,1.383013059,79.2,29513272.46,14655437.57,14857834.89,-79.2301961789539,42.406224552981,"NY","Chautauqua County",36013,"Chautauqua County","NY",1,0,3,0.001117,0.001024,0,0,87,0,146130,4,115,115,8955.45661423844,8.95545661423844
1108,"Cactus Flats",2018,3450,43,126,139.5268663,148.35,0.940524882,148.35,36152949,23867960.78,12284988.22,-100.01762285802,31.1164156878847,"TX","Concho County",48095,"Concho County","TX",10,0,6,0.002854,0.000951,0,0,42,0,310570,3,138,138,52589.2291511927,52.5892291511927
1109,"Correctional Training Facility",2018,1700,1,100,2.154706067,1.7,1.267474157,1.7,483526.294,306807.1037,176719.1904,-121.381569,36.466167,"CA","Monterey County",6053,"Monterey County","CA",10,0,2,0.000188,0.000188,0,0,90,0,306864,2,115,115,41731.9912059325,41.7319912059325
1110,"Northwest Ohio",2018,2500,42,116,137.3204704,105,1.307814003,105,36852078.63,18988357.47,17863721.16,-84.5813619749853,41.048485593039,"OH","Paulding County",39125,"Paulding County","OH",1,0,5,0.000251,0.000251,0,0,68,0,160666,2,138,138,15176.942278296,15.176942278296
1111,"Perennial Wind",2018,2300,3,116,4.886996739,6.9,0.708260397,6.9,1637150.113,993407.5077,643742.6051,-97.6268894800326,40.6328920126941,"NE","Fillmore County",31059,"Fillmore County","NE",10,0,3,0.000566,0.000566,0,0,66,0,131932,2,115,115,23346.750468296,23.346750468296
1112,"Persimmon Creek I",2018,2500,80,116,166.3352698,200,0.831676349,200,43268643.84,30070848.89,13197794.95,-99.310311493753,36.1720134957062,"OK","Dewey County",40153,"Woodward County","OK",15,0,3,0.011018,0.000909,0,0,86,0,118844,2,138,138,6813.23323088032,6.81323323088032
1113,"Salinas Valley State Prison",2018,1700,1,100,1.901093099,1.7,1.118290059,1.7,479926.5626,290992.0574,188934.5052,-121.37075,36.474236,"CA","Monterey County",6053,"Monterey County","CA",1,0,2,0.000188,0.000188,0,0,90,0,306864,2,115,115,42178.781299882,42.178781299882
1114,"Valfilm Wind",2018,1500,2,87,3.707797166,3,1.235932389,3,967629.4911,525473.4142,442156.0769,-83.6442604954245,41.0836275003724,"OH","Hancock County",39063,"Hancock County","OH",1,0,3,0.000251,0.000251,0,0,90,0,153667,2,138,138,614.977709417399,0.614977709417399
1115,"Desert Sky Repower",2001,1850,15,87.5,13.89758906,27.75,0.50081402,27.75,5121880.781,3594325.878,1527554.902,-102.079608281673,30.9178446988626,"TX","Pecos County",48371,"Pecos County","TX",10,0,4,0,0,2,1222,41,0,315844,3,138,138,5383.76069761777,5.38376069761777
1116,"Trent Mesa Repower",2001,1700,16,100,18.29548196,27.2,0.672628013,27.2,5473375.25,3854138.39,1619236.86,-100.166139395123,32.4283900132183,"TX","Nolan County",48353,"Nolan County","TX",10,0,3,0,0,0,0,73,0,313413,2,138,138,22791.1502392328,22.7911502392328
1117,"Armadillo Flats",2018,1790,109,100,147.5771572,195.11,0.756379259,195.11,40334838.74,28344292.96,11990545.78,-97.5645795017174,36.3085991178221,"OK","Garfield County",40047,"Garfield County","OK",15,0,3,0.007396,0,0,0,88,0,118369,2,138,138,2297.70346318149,2.29770346318149
1118,"Aurora County Wind",2018,2300,9,116,26.26197956,20.7,1.268694665,20.7,6069759.362,3786996.677,2282762.685,-98.7554191827322,43.715865408281,"SD","Aurora County",46003,"Aurora County","SD",15,0,3,0.000206,0.000206,0,0,65,0,144149,4,345,230,71201.1545088837,71.2011545088837
1119,"Beaver Creek II",2018,2000,85,110,216.3821261,170,1.272836036,170,51770721.17,30309499.73,21461221.44,-94.246713851963,42.1047290503023,"IA","Greene County",19073,"Greene County","IA",1,0,3,0.000167,0.000167,1,300,67,0,173441,2,345,345,10740.6971056427,10.7406971056427
1120,"Blue Cloud I",2018,3450,43,126,181.0220604,148.35,1.220236336,148.35,40292635.02,26258082.74,14034552.28,-102.646702990541,34.0578468522063,"TX","Lamb County",48017,"Bailey County","TX",25,0,3,0,0,0,0,44,0,302494,3,115,115,35376.0513714571,35.3760513714571
1121,"Blue Summit II",2018,2500,18,116,17.30067613,45,0.38445947,45,8366547.671,5582187.911,2784359.76,-99.4696597466713,34.2362125874024,"TX","Hardeman County",48487,"Wilbarger County","TX",1,0,4,0,0,0,0,82,1,310778,3,138,138,27618.4551157942,27.6184551157942
1122,"Brule County Wind",2018,2300,9,116,25.52843391,20.7,1.233257677,20.7,6272092.737,3725055.95,2547036.787,-98.9224459306119,43.7144039206681,"SD","Brule County",46015,"Brule County","SD",15,0,4,0.000961,0.000678,0,0,67,0,144149,4,345,230,61681.2719076932,61.6812719076932
1123,"Casa Mesa",2018,2500,20,127,35.38439102,50,0.70768782,50,11362015.98,7125800.601,4236215.381,-103.974948510668,34.6041795624855,"NM","Quay County",35011,"De Baca County","NM",1,0,5,0.017882,0.001407,0,0,42,0,307616,2,345,115,5875.2386809136,5.8752386809136
1124,"Copenhagen",2018,2000,40,110,112.7443582,80,1.409304477,80,25671456.79,14942572.44,10728884.35,-75.6504460021219,43.8906745691498,"NY","Lewis County",36049,"Lewis County","NY",1,0,5,0.000717,0.000717,0,0,66,0,145218,2,115,115,10097.61236359,10.09761236359
1125,"Diamond Vista",2018,3150,95,125,331.232908,299.25,1.106876886,299.25,80510959.83,50430763.35,30080196.48,-97.2142236191736,38.5758101356162,"KS","Marion County",20115,"Marion County","KS",10,0,5,0.002347,0.000546,0,0,77,0,173218,1,345,345,18393.9354451282,18.3939354451282
1126,"Heartland Divide",2018,2500,36,127,99.24552814,90,1.10272809,90,26909149.3,15187677.44,11721471.86,-94.8127042896742,41.7356026846719,"IA","Audubon County",19009,"Audubon County","IA",1,0,6,0.000167,0.000167,0,0,65,0,137682,2,161,161,24395.2482727996,24.3952482727996
1127,"HillTopper",2018,2500,74,116,186.7372552,185,1.009390569,185,51006825.54,29841828.79,21164996.75,-89.3450187789873,40.001516921204,"IL","Logan County",17107,"Logan County","IL",1,0,3,0.000941,0.000941,0,0,89,0,168860,3,138,138,4692.3574776698,4.6923574776698
1128,"Ivester",2018,2625,35,120,105.570141,91.875,1.149062759,91.875,21613875.81,15616421.69,5997454.121,-92.9318819524953,42.3422024853596,"IA","Grundy County",19075,"Grundy County","IA",1,0,3,0.000433,0.000433,1,300,80,0,130757,1,161,161,3753.19526914671,3.75319526914671
1129,"Live Oak",2018,2625,76,120,219.0414485,199.5,1.097952123,199.5,53347066.26,33399752.49,19947313.77,-100.647000543095,31.0394207471578,"TX","Schleicher County",48413,"Schleicher County","TX",10,0,4,0.002854,0.000951,0,0,43,0,310886,3,138,138,11654.5862555993,11.6545862555993
1130,"Lorenzo Winds",2018,2300,32,116,78.78149999,73.6,1.070400815,73.6,18976175.85,12218244.23,6757931.624,-101.47677184344,33.7448021747933,"TX","Crosby County",48107,"Crosby County","TX",10,0,4,0.000849,0.000519,0,0,50,0,307988,3,115,115,15544.7238940577,15.5447238940577
1131,"Meadow Lake VI",2018,3600,61,136,275.6130772,219.6,1.255068657,219.6,77512330.3,38940976.95,38571353.34,-87.1433381843365,40.6935310698852,"IN","Benton County",18007,"Benton County","IN",1,0,5,0,0,0,0,77,0,123283,1,345,345,12560.8572231751,12.5608572231751
1132,"Minco IV",2018,2500,59,116,157.0858854,147.5,1.064989053,147.5,35107451.26,24300567.71,10806883.55,-98.3276340548321,35.4527084196471,"OK","Caddo County",40015,"Caddo County","OK",1,0,4,0.010798,0.000855,0,0,74,0,118511,2,138,138,4222.78090088899,4.22278090088899
1133,"Nestle Waters II",2018,1850,1,82.5,1.975213868,1.85,1.067683172,1.85,542323.3638,304981.6862,237341.6776,-116.753098,33.911694,"CA","Riverside County",6065,"Riverside County","CA",15,0,2,0.000561,0.000476,7,8846,94,0,307979,3,115,115,3444.02558822364,3.44402558822364
1134,"New Frontier",2018,3450,29,126,131.1227228,100.05,1.310571942,100.05,30193643.31,18121607.51,12072035.8,-100.923927899347,47.8749299183801,"ND","McHenry County",38049,"McHenry County","ND",10,0,3,0.028596,0.002212,0,0,75,0,132850,4,230,115,16546.85302578,16.54685302578
1135,"North English",2018,2000,106,110,277.4541026,212,1.308745767,212,60464522.65,38155384.95,22309137.7,-92.5396769339657,41.6400163013278,"IA","Poweshiek County",19157,"Poweshiek County","IA",1,0,4,0.000832,0.000832,1,300,80,0,146240,3,345,345,3839.65438404328,3.83965438404328
1136,"Orient I",2018,2000,50,110,109.4942436,100,1.094942436,100,26166054.32,16821226.33,9344827.994,-94.4933236268916,41.2001027606463,"IA","Adair County",19001,"Adair County","IA",1,0,7,0.000167,0.000167,0,0,56,0,148644,2,345,345,23751.7755006181,23.7517755006181
1137,"Palmer's Creek",2018,2500,17,116,50.54569116,42.5,1.18931038,42.5,11931808.87,7341048.703,4590760.163,-95.5679162663455,44.8595902894389,"MN","Chippewa County",27023,"Chippewa County","MN",1,0,3,0.000505,0.000505,0,0,68,0,138582,3,230,230,6660.10967666707,6.66010967666707
1138,"Pratt Wind Energy Center",2018,2300,106,108,131.3271676,243.8,0.538667627,243.8,45801368.6,32276906.94,13524461.65,-98.8625366238984,37.5601374063031,"KS","Pratt County",20151,"Pratt County","KS",1,0,4,0.002347,0.000546,0,0,78,0,148851,3,115,115,11484.6650910782,11.4846650910782
1139,"Rattlesnake Creek",2018,3150,101,125,357.6136892,318.15,1.124041142,318.15,89611957.74,54454621.7,35157336.04,-96.8271796163635,42.3857987773271,"NE","Dixon County",31051,"Dixon County","NE",1,0,4,0.000366,0,0,0,68,0,130427,6,345,161,37607.2349756311,37.6072349756311
1140,"Rush Creek I",2018,2000,199,110,178.0728284,398,0.447419167,398,86419097.57,50382344.14,36036753.43,-103.6592844,39.1164959905714,"CO","Elbert County",8073,"Lincoln County","CO",10,0,5,0.000925,0.00036,0,0,59,1,201523,4,230,230,10380.6735645504,10.3806735645504
1141,"Rush Creek II",2018,2000,100,110,75.38977284,200,0.376948864,200,33660853,24454523.07,9206329.931,-103.172405500268,39.0828192625264,"CO","Lincoln County",8073,"Lincoln County","CO",10,0,5,0.000925,0.00036,0,0,59,1,208166,1,115,115,11554.5486218438,11.5545486218438
1142,"Stillwater Big Sky",2018,2300,31,108,57.94279812,71.3,0.812661965,71.3,20308125.4,10904495.23,9403630.17,-109.49915243599,45.8746621566814,"MT","Stillwater County",30095,"Stillwater County","MT",10,0,5,0.004578,0.001052,0,0,71,0,202080,3,115,115,53244.0333471214,53.2440333471214
1143,"Stoneray",2018,2625,13,120,43.09910693,34.125,1.262977493,34.125,10165694.29,6069113.92,4096580.374,-96.0761966368113,43.9816792736526,"MN","Pipestone County",27117,"Pipestone County","MN",1,0,5,0.000505,0.000505,0,0,67,0,173518,3,115,115,12899.4835540248,12.8994835540248
1144,"Tahoka Wind",2018,2500,120,127,375.0856557,300,1.250285519,300,80828302.76,53972891.11,26855411.65,-101.693807633671,33.1530409493264,"TX","Lynn County",48305,"Lynn County","TX",10,0,4,0.000849,0.000519,1,5,52,0,310943,2,115,115,48017.2114347288,48.0172114347288
1145,"Thunder Spirit II",2018,3000,16,117,60.23409174,48,1.254876911,48,11967437.01,8558215.148,3409221.863,-102.541241328917,46.0513858544209,"ND","Adams County",38001,"Adams County","ND",1,0,5,0.028596,0.002212,0,0,65,0,135231,2,115,115,24632.5603319563,24.6325603319563
1146,"Torrecillas",2018,2500,119,127,278.1505614,297.5,0.93495987,297.5,76042046.67,46788603.35,29253443.31,-98.8033694520559,27.6044476984929,"TX","Duval County",48479,"Webb County","TX",10,0,5,0.00258,0.000198,0,0,84,1,309025,1,138,138,12380.6629582806,12.3806629582806
1147,"Trondhjem (Wind-Solar Hybrid)",2018,2300,1,116,1.029380299,2.3,0.447556652,2.3,640548.0149,290480.5341,350067.4808,-96.161751,46.506741,"MN","Otter Tail County",27111,"Otter Tail County","MN",10,0,5,0.000692,0.000692,0,0,90,0,130152,2,115,115,6671.36519981612,6.67136519981612
1148,"Turtle Creek",2018,3600,56,136,199.82878,201.6,0.991214186,201.6,53486139.57,32484102.59,21002036.98,-92.8465567680943,43.4275544749251,"IA","Mitchell County",19131,"Mitchell County","IA",1,0,4,0.000335,0.000335,0,0,67,0,130515,1,345,345,16528.6642586022,16.5286642586022
1149,"Upstream",2018,2500,81,116,188.8194803,202.5,0.932441878,202.5,49813328.67,31624674.8,18188653.87,-98.0035282888452,42.1901485575506,"NE","Antelope County",31003,"Antelope County","NE",1,0,4,0.000329,0.000329,0,0,65,0,159264,3,115,115,770.881456171202,0.770881456171202
1150,"Voyager II",2018,3600,54,117,213.2634318,194.4,1.097034114,194.4,59733922.67,32803846.19,26930076.48,-118.266678365804,35.0753155910755,"CA","Kern County",6029,"Kern County","CA",10,0,3,0.006322,0.001217,16,21867,89,0,306225,4,500,220,28683.0231466941,28.6830231466941
