"pid","p_name","p_year","t_cap","t_count","slr_cpc","wnd_cpc","slr_wn","tx_cpct","revenue","cost","profit","fips","county","state","region","env_sens_score","dac_sts","energy_brdn","foss_emplmt","coal_emplmt","outage_n","outage_dur","rci","energy_community","max_volt","min_volt","distance_km","lon","lat"
1187,"Coyote Ridge",2019,2500,38,126.3831019,95,1.330348441,95,27150189.21,17246381.95,9903807.263,46011,"Brookings County","SD","West North Central",1,0,4,0.000206,0.000206,0,0,92,0,345,345,6.42611851335736,-96.5693416895101,44.4471992931312
1188,"Crocker",2019,2720,77,273.3461499,209.44,1.305128676,209.44,58819100.11,37832510.68,20986589.43,46025,"Clark County","SD","West North Central",30,0,3,0.000206,0.000206,0,0,64,0,115,115,14.7232342148101,-97.8603188827211,45.0917200923664
1189,"Cross Winds Energy Park III",2019,2300,33,94.12256557,75.9,1.240086503,75.9,26151091.75,13362223.8,12788867.95,26157,"Tuscola County","MI","East North Central",10,0,5,0.000794,0.000416,3,7874,66,0,345,345,8.39604539903481,-83.393235376167,43.6198576633022
1190,"Crowned Ridge I",2019,2300,87,264.9647143,200.1,1.324161491,200.1,56344213.47,36166828.46,20177385.01,46029,"Codington County","SD","West North Central",10,0,3,0.000206,0.000206,1,481,88,0,230,230,1.38518097964948,-96.9298446225204,45.0544170747864
1191,"Emmons-Logan",2019,1720,102,200.6870701,175.44,1.143907148,175.44,47612305.66,30022320.25,17589985.42,38029,"Emmons County","ND","West North Central",10,1,4,0.028596,0.002212,0,0,61,0,115,115,21.8853908549913,-99.9933875518628,46.3850384815781
1192,"Foxtail Wind",2019,2000,75,194.1844088,150,1.294562725,150,45440854.07,26911103.36,18529750.71,38021,"Dickey County","ND","West North Central",10,0,5,0.000382,0.000382,0,0,75,0,230,230,7.73952842833352,-98.8787052910646,46.0982104097339
1193,"Glaciers Edge",2019,2520,82,256.0062717,206.64,1.238899882,206.64,57970436.93,36602826.52,21367610.41,19035,"Cherokee County","IA","West North Central",1,0,3,6e-04,0.00025,0,0,66,0,345,345,22.63178864739,-95.7746070409116,42.8633592471374
1194,"Glen Ullin Energy Center (Clean Energy 1)",2019,2500,43,70.78338192,107.5,0.658450064,107.5,23241367.87,14978495.22,8262872.65,38059,"Morton County","ND","West North Central",10,0,4,0.001366,0.001074,0,0,79,1,230,230,4.66020138265178,-101.821416076573,46.9693285816271
1195,"Green River",2019,2625,74,201.5649939,194.25,1.037657626,194.25,58091771.27,31724663.33,26367107.94,17103,"Lee County","IL","East North Central",1,0,3,0,0,2,4187,89,0,138,138,7.66890001768625,-89.5459028749671,41.6149592798623
1196,"High Lonesome",2019,2300,144,113.2835084,331.2,0.342039579,331.2,62348096.14,40024094.13,22324002.01,48461,"Upton County","TX","West South Central",10,0,3,0,0,0,0,41,0,138,138,20.8852512718536,-101.924557779452,31.0939362417977
1197,"Holcim - Paulding Wind Project",2019,1500,3,6.043631267,4.5,1.343029171,4.5,1556741.472,823590.3241,733151.1477,39125,"Paulding County","OH","East North Central",1,0,5,0.000251,0.000251,0,0,68,0,138,138,14.8573077686769,-84.6128283510507,41.1898890003145
1198,"Holiday Hill Community Wind",2019,2500,2,6.839574479,5,1.367914896,5,1569427.952,920064.3827,649363.5698,25013,"Hampden County","MA","New England",10,1,4,0.000617,0.000688,1,1,89,0,115,115,7.90555793532398,-72.8711510258827,42.2126635020258
1199,"Ida Grove II",2019,2300,81,238.8642417,186.3,1.282148372,186.3,49504278.75,33451322,16052956.75,19093,"Ida County","IA","West North Central",1,0,3,6e-04,0.00025,0,0,67,0,161,161,19.1312377888322,-95.4638576833735,42.4139522632162
1200,"Karankawa",2019,2300,124,329.6482156,285.2,1.155849283,285.2,78073652.22,49800707.3,28272944.93,48409,"San Patricio County","TX","West South Central",1,0,4,0.005776,0.001399,0,0,83,0,138,138,55.6330641515204,-97.7571441785068,28.1349263850917
1201,"Lake Benton II Repower",2019,2300,44,88.25965886,101.2,0.872131016,101.2,26850321.96,15527783.13,11322538.83,27117,"Pipestone County","MN","West North Central",10,0,5,0.000505,0.000505,0,0,67,0,115,115,13.5765775791048,-96.1542439363884,44.1433786830586
1202,"Montague",2019,3600,56,172.8845578,201.6,0.85756229,201.6,57746574.35,30607991.26,27138583.09,41021,"Gilliam County","OR","Pacific",1,0,4,0,0.000679,1,31,67,1,115,115,4.97518057123996,-120.112497322767,45.5398047456477
1203,"North English II",2019,2000,63,142.2781751,126,1.129191866,126,29942263.77,21341509.52,8600754.254,19157,"Poweshiek County","IA","West North Central",1,0,4,0.000832,0.000832,1,300,80,0,345,345,11.7046546014724,-92.4260579085806,41.6317842488792
1204,"Orient 2019",2019,2000,193,317.2854921,386,0.82198314,386,101325280.5,58146975.47,43178305.05,19001,"Adair County","IA","West North Central",1,0,7,0.000167,0.000167,0,0,56,0,161,161,17.791400377682,-94.3799817930138,41.2227487790122
1205,"Palo Alto",2019,2000,125,269.7895112,250,1.079158045,250,66300499.48,42381834.37,23918665.11,19147,"Palo Alto County","IA","West North Central",1,0,5,6e-04,0.00025,0,0,67,0,161,161,52.0853603062637,-94.5595451562944,43.2164674546333
1206,"Pegasus",2019,2520,19,62.98318607,47.88,1.315438306,47.88,16991633.02,8629748.478,8361884.544,26157,"Tuscola County","MI","East North Central",1,0,5,0.000794,0.000416,3,7874,66,1,120,120,1.86914836330543,-83.5529980840034,43.5038278724621
1207,"Ranchero",2019,2500,119,217.5743898,297.5,0.731342487,297.5,67323747.86,43191007.95,24132739.91,48105,"Crockett County","TX","West South Central",10,0,4,0,0,0,0,42,0,138,138,20.4282967756383,-101.71333577241,31.0135452595015
1208,"Sholes",2019,1720,71,88.57841161,122.12,0.725339106,122.12,29058187.85,17692606.77,11365581.07,31179,"Wayne County","NE","West North Central",1,0,4,0.000329,0.000329,0,0,81,0,345,115,21.3488463861943,-97.3218190025823,42.2688794444323
1209,"Voyager Wind",2019,3450,38,139.6585378,131.1,1.065282516,131.1,33447752.36,21832578.95,11615173.41,6029,"Kern County","CA","Pacific",10,0,3,0.006322,0.001217,16,21867,89,0,500,220,25.9452138324786,-118.292102134938,35.0592498114844
1210,"Whitney Hill",2019,2720,23,80.88211779,62.56,1.292872727,62.56,21058252.15,11194147,9864105.143,17107,"Logan County","IL","East North Central",1,0,3,0.000941,0.000941,0,0,89,0,138,138,3.22499623682775,-89.2726220278137,39.9652344908753
1211,"Wildhorse Mountain Wind Facility",2019,3450,28,111.4967749,96.6,1.15421092,96.6,21127054.93,16514641.36,4612413.576,40127,"Pushmataha County","OK","West South Central",10,0,5,0.004912,0.000722,0,0,64,0,138,138,11.8978776056689,-95.1880888328375,34.5907365587539
1212,"Zephyr Wind Project 2.0",2019,1500,3,5.791605706,4.5,1.28702349,4.5,1078222.361,802524.8968,275697.4645,39063,"Hancock County","OH","East North Central",1,0,3,0.000251,0.000251,0,0,90,0,138,138,0.401344828974572,-83.6370089889675,41.0911256678376
1213,"Midway",2019,3465,46,123.7461823,159.39,0.776373564,159.39,34669785.89,23571648.03,11098137.86,48409,"San Patricio County","TX","West South Central",1,0,4,0.005776,0.001399,0,0,83,0,138,138,19.0468623118968,-97.3319963990031,27.9455253859519
1214,"Arbor Hill 2019",2020,2000,16,38.68332037,32,1.208853762,32,8018527.005,5589134.915,2429392.089,19001,"Adair County","IA","West North Central",1,0,7,0.000167,0.000167,0,0,56,0,161,161,15.3506223241989,-94.3696100993854,41.4683022824959
1215,"Cardinal Point",2020,2500,60,180.027213,150,1.20018142,150,47258125.74,26160396.4,21097729.34,17109,"McDonough County","IL","East North Central",1,0,4,0.000941,0.000941,0,0,89,1,138,138,18.8576826398726,-90.7573683352668,40.6167643392785
1216,"Golden Plains",2020,2300,82,170.9811985,188.6,0.906581116,188.6,39022336.38,29879088.38,9143248,19109,"Kossuth County","IA","West North Central",1,0,5,6e-04,0.00025,0,0,66,0,161,161,48.4207348158806,-93.9810439226804,43.4134081122101
1217,"Otter Creek",2020,3450,42,177.0143069,144.9,1.221630827,144.9,45219139.97,25357111.99,19862027.98,17099,"LaSalle County","IL","East North Central",15,0,3,0,0,2,4187,89,0,345,345,9.65467411865162,-88.7020740203034,41.1270706090685
1218,"Peyton Creek",2020,3150,47,107.5361797,148.05,0.72635042,148.05,32984419.01,21438154.23,11546264.78,48321,"Matagorda County","TX","West South Central",10,0,4,0.013521,0.001535,0,0,73,0,138,138,19.6425864696279,-95.9060711512285,28.8680452764464
1219,"Polaris",2020,2500,68,208.0292404,170,1.223701414,170,58419460.37,29877848.95,28541611.43,26057,"Gratiot County","MI","East North Central",1,0,4,0.000794,0.000416,1,278,87,0,138,138,17.3445808664697,-84.4668570804448,43.2795028555018
1220,"Prevailing Wind",2020,3800,57,238.9269898,216.6,1.103079362,216.6,52189876.09,36294451.45,15895424.64,46009,"Bon Homme County","SD","West North Central",10,1,5,0.000206,0.000206,0,0,67,0,115,115,9.51565330282065,-98.0648093282415,43.1113524926124
1221,"Sage Draw",2020,2820,120,421.9587503,338.4,1.246923021,338.4,85060073.36,60614384.48,24445688.88,48305,"Lynn County","TX","West South Central",1,0,4,0.000849,0.000519,1,5,52,0,115,115,40.8992338024817,-101.571395342611,33.3131316477472
1222,"Timber Road IV",2020,4200,31,163.7306938,130.2,1.25753221,130.2,45350843.3,23085984.48,22264858.82,39125,"Paulding County","OH","East North Central",10,0,5,0.000251,0.000251,0,0,68,0,138,138,10.4773241287208,-84.6705136370206,41.0858449119016
1223,"Whispering Willow North",2020,2520,81,159.8763883,204.12,0.783247052,204.12,63869415.43,30214067.42,33655348.02,19069,"Franklin County","IA","West North Central",1,0,5,0.000335,0.000335,0,0,66,0,161,161,15.407848500866,-93.4415291719516,42.7808018589184
1224,"Beech Ridge II",2020,2820,20,72.57114493,56.4,1.286722428,56.4,16136985.65,10097239.91,6039745.741,54025,"Greenbrier County","WV","South Atlantic",1,0,4,0.006166,0.006166,0,0,78,1,138,138,9.12399551560853,-80.620311584811,38.101889876933
1225,"Blazing Star 1",2020,2000,99,232.4643027,198,1.174062135,198,52294091.3,34170681.4,18123409.9,27081,"Lincoln County","MN","West North Central",1,0,5,0.000505,0.000505,0,0,67,0,345,345,16.541104556414,-96.3785607173921,44.5309813004642
1226,"Bronco Plains",2020,2820,108,121.8189942,304.56,0.399983564,304.56,51668930.09,37523894.96,14145035.13,8063,"Kit Carson County","CO","Mountain",10,0,5,0.000925,0.00036,0,0,48,0,115,115,5.30847330492816,-103.01293001227,39.0900855693293
1227,"East Fork",2020,2720,72,200.7708721,195.84,1.025178064,195.84,45324297.65,31752035.56,13572262.1,20193,"Thomas County","KS","West North Central",10,0,2,0.002347,0.000546,0,0,76,0,345,115,2.68737124030145,-100.910782384003,39.3320353902748
1228,"Heart of Texas",2020,2820,64,123.0964502,180.48,0.682050367,180.48,39711497.3,25596447.84,14115049.46,48307,"McCulloch County","TX","West South Central",10,0,5,0.002854,0.000951,0,0,65,0,138,138,17.1097496435532,-99.4222519389126,31.240253280868
1229,"High Lonesome Expansion",2020,2300,20,34.73428377,46,0.755093126,46,9424806.24,6742865.522,2681940.717,48461,"Upton County","TX","West South Central",10,0,3,0,0,0,0,41,0,138,138,19.4112696852485,-101.935592858519,31.1128274939285
1230,"Jumbo Hill",2020,2820,52,66.2739912,146.64,0.451950295,146.64,30887294.09,18785633.61,12101660.48,48003,"Andrews County","TX","West South Central",10,0,3,0,0,0,0,76,0,115,115,25.5695691375266,-102.941261448268,32.4005485565654
1231,"Mesquite Star",2020,3550,120,274.0344948,426,0.643273462,426,81156221.72,59548545.33,21607676.39,48151,"Fisher County","TX","West South Central",10,0,4,0,0,0,0,54,0,138,138,21.8896740465123,-100.557825945517,32.5927694829851
1232,"Plum Creek",2020,2820,82,291.6557937,231.24,1.261268785,231.24,52079548.07,41092944.4,10986603.67,31179,"Wayne County","NE","West North Central",1,0,4,0.000329,0.000329,0,0,81,0,345,115,12.4613044766989,-97.235473045902,42.1467314749588
1233,"Reading Wind Facility",2020,3465,61,248.8997054,211.365,1.177582407,211.365,49232952.77,36365296.3,12867656.47,20111,"Lyon County","KS","West North Central",15,0,4,0.002347,0.000546,0,0,89,0,345,115,7.31697600384869,-96.0049256295119,38.4906970349401
1234,"Rock County Wind Fuel Project",2020,2500,2,5.074387506,5,1.014877501,5,1353552.126,810300.712,543251.4138,27133,"Rock County","MN","West North Central",1,0,5,0.000505,0.000505,0,0,69,0,161,161,9.72948687498945,-96.2700697370769,43.636184760089
1235,"Roundhouse",2020,2300,82,221.8864785,188.6,1.176492463,188.6,47146750.49,32680375.8,14466374.69,56021,"Laramie County","WY","Mountain",10,0,2,0.001988,0,0,0,94,0,230,230,23.2753958665876,-105.105012128142,41.0606635950078
1236,"South Peak",2020,2820,29,95.03636575,81.78,1.162097894,81.78,22190107.32,14148590.09,8041517.231,30045,"Judith Basin County","MT","Mountain",10,1,8,0.004578,0.001052,0,0,67,0,115,115,31.0293795153729,-110.63464993505,47.3062425230123
1237,"Tenaska Clear Creek Energy Center",2020,2200,111,200.3479378,244.2,0.820425626,244.2,57930658.9,36874841.06,21055817.84,29147,"Nodaway County","MO","West North Central",1,0,3,0.000533,0.000408,0,0,92,0,161,161,23.4538536312961,-94.9133456316765,40.4771002529636
1238,"Aviator Wind",2020,2820,191,200.2446139,538.62,0.371773447,538.62,102677681,66148039.16,36529641.84,48081,"Coke County","TX","West South Central",10,0,6,0.002854,0.000951,0,0,44,0,138,138,22.1536826344752,-100.649569947036,31.810430732894
1239,"Bearkat II",2020,3450,47,102.2225926,162.15,0.630419936,162.15,36597719.08,22431643.65,14166075.43,48173,"Glasscock County","TX","West South Central",10,0,3,0,0,0,0,64,0,138,138,13.9942735607676,-101.668330005552,31.7587897171138
1240,"Bitter Ridge",2020,2820,52,188.8694782,146.64,1.287980621,146.64,44950418.4,26260736.94,18689681.46,18075,"Jay County","IN","East North Central",1,0,5,0.000233,0.000233,0,0,65,0,138,138,8.81888017281839,-85.1024949916316,40.3382448865496
1241,"Cerro Gordo Repower",2020,2300,16,44.84151469,36.8,1.218519421,36.8,10376908.24,6410022.722,3966885.523,19033,"Cerro Gordo County","IA","West North Central",1,0,4,0.000335,0.000335,0,0,88,0,161,161,2.06276427850096,-93.4561660015979,43.0619160193157
1242,"Cheyenne Ridge",2020,2200,228,494.2683447,501.6,0.985383462,501.6,128736507.1,80500356.99,48236150.13,8017,"Cheyenne County","CO","Mountain",10,0,7,0.000925,0.00036,0,0,65,0,115,115,13.092924664,-102.258561529162,39.0118548612873
1243,"Broadlands",2020,4300,48,263.3828519,206.4,1.276079709,206.4,70165414.53,36784532.77,33380881.76,17041,"Douglas County","IL","East North Central",1,0,3,0.00156,0.001242,0,0,66,1,138,138,7.36262205972596,-88.0105082989522,39.8550898844095
1244,"Pegasus II",2020,2500,41,143.1953725,102.5,1.397028025,102.5,35566423.09,19006071.57,16560351.51,26157,"Tuscola County","MI","East North Central",1,0,5,0.000794,0.000416,3,7874,66,1,120,120,2.85764840142471,-83.5441089220669,43.4946017377053
1245,"Richland",2020,2520,53,174.1537396,133.56,1.303936355,133.56,38555146.29,24228795.61,14326350.68,19161,"Sac County","IA","West North Central",1,0,6,6e-04,0.00025,0,0,66,0,161,161,25.1269024592778,-95.2202390548977,42.3309646458384
1246,"Willow Creek Wind Energy",2020,2800,38,53.66246394,106.4,0.504346466,106.4,24172844.5,14220404.15,9952440.355,46019,"Butte County","SD","West North Central",10,1,5,0.000961,0.000678,0,0,69,0,230,230,53.4100247098443,-103.24120122891,44.8718890952077
1247,"Amadeus",2020,2820,96,252.220877,270.72,0.931666951,270.72,64263449.89,43308071.69,20955378.2,48263,"Kent County","TX","West South Central",10,0,5,0,0,0,0,56,0,138,138,48.144284259049,-100.551451137436,32.9854880430671
1248,"Blooming Grove",2020,2820,94,337.3374409,265.08,1.272587298,265.08,78646901.79,47455866.21,31191035.58,17113,"McLean County","IL","East North Central",1,0,2,0.000119,0.000119,0,0,95,0,138,138,19.9558406395132,-88.7382580043077,40.6540031587467
1249,"Boiling Springs",2020,2300,60,38.57401707,138,0.279521863,138,27174188.86,15945608.54,11228580.32,40153,"Woodward County","OK","West South Central",1,0,3,0.011018,0.000909,0,0,86,0,138,138,3.85906451144175,-99.330025465849,36.5484582294138
1251,"Cedar Springs II",2020,2820,73,129.420865,205.86,0.628683887,205.86,44466341.82,28491840.73,15974501.08,56009,"Converse County","WY","Mountain",10,0,2,0.010616,0.003673,0,0,70,1,138,138,16.1323635974745,-105.358358923944,42.9544265914717
1252,"Cedar Springs III",2020,2820,48,144.226833,135.36,1.065505563,135.36,34731523.41,22324153.9,12407369.51,56009,"Converse County","WY","Mountain",10,0,2,0.010616,0.003673,0,0,70,1,230,230,5.97403941133591,-105.548724633931,43.0913822934022
1253,"Cimarron Bend III",2020,2000,74,191.908446,148,1.296678689,148,41821841.04,26885576.59,14936264.45,20025,"Clark County","KS","West North Central",1,0,4,0.002347,0.000546,0,0,44,0,115,115,33.8128575828713,-99.9913785638545,37.4173012514222
1254,"Contrail",2020,2820,41,141.3476852,115.62,1.222519332,115.62,28186025.61,20472037,7713988.614,19173,"Taylor County","IA","West North Central",1,0,5,0.000167,0.000167,0,0,67,0,161,161,34.3832510225344,-94.8366234322774,40.657490723365
1255,"Corriedale Wind Energy Project",2020,2820,21,17.41233359,59.22,0.294027923,59.22,11868604.15,6951788.079,4916816.07,56021,"Laramie County","WY","Mountain",10,0,2,0.001988,0,0,0,94,0,230,115,15.3389550600045,-104.993703941162,41.1112311603814
1256,"Coyote",2020,2415,28,61.368099,67.62,0.907543611,67.62,15589063.04,10561384.48,5027678.561,48415,"Scurry County","TX","West South Central",1,0,4,0,0,0,0,84,0,138,138,20.143033698396,-100.866116902286,32.8471748913657
1257,"Cranell",2020,2200,100,144.5053604,220,0.656842547,220,39675651.11,31219001.72,8456649.392,48391,"Refugio County","TX","West South Central",1,0,4,0.013521,0.001535,0,0,63,0,138,138,37.5101659039409,-97.4341976952901,28.1953921514061
1258,"Crowned Ridge II",2020,2300,88,223.2632629,202.4,1.103079362,202.4,48769009.23,33903690.9,14865318.33,46029,"Codington County","SD","West North Central",1,0,3,0.000206,0.000206,1,481,88,0,230,230,8.82605549088849,-96.9067903544785,44.9151976139619
1259,"Diamond Spring",2020,2820,107,251.3893216,301.74,0.833132238,301.74,70801038.55,45527902.89,25273135.66,40069,"Johnston County","OK","West South Central",10,0,5,0.004912,0.000722,0,0,65,0,138,138,12.2156612429713,-96.7868446297025,34.4827142192122
1260,"Diamond Trail",2020,4300,46,175.2593429,197.8,0.886043189,197.8,48969025.4,30567778.1,18401247.31,19095,"Iowa County","IA","West North Central",1,0,5,0.000832,0.000832,1,300,59,0,161,161,16.4218425604981,-92.1786868248948,41.6848192899601
1261,"Diamond Trail Expansion",2020,2820,31,116.4071868,87.42,1.331585298,87.42,24643299.09,15954182.09,8689116.998,19095,"Iowa County","IA","West North Central",1,0,5,0.000832,0.000832,1,300,59,0,161,161,17.2771773372285,-92.1856159928547,41.690571188433
1262,"Ekola Flats",2020,4300,58,18.83410603,249.4,0.075517667,224.4705303,37911916.24,25596870.38,12315045.87,56007,"Carbon County","WY","Mountain",10,0,2,0.010616,0.003673,0,0,68,1,230,230,6.02246793764114,-106.322165684107,41.9558894997865
1263,"El Campo",2020,2000,67,133.6028768,134,0.997036394,134,34364186.53,21776789.64,12587396.89,48275,"Knox County","TX","West South Central",1,0,5,0,0,0,0,44,0,345,345,29.0445882264755,-99.7377270590606,33.7328650889447
1264,"Fairbanks Wind Park",2020,3450,20,88.78104366,69,1.286681792,69,21010267.82,12382209.15,8628058.673,26041,"Delta County","MI","East North Central",30,0,4,0.000777,0.000777,0,0,89,0,138,138,14.3617620060468,-86.6522058540564,45.6965067340575
